file,commits
LanguageBindings/Python/cntk/context.py, 32
Tests/UnitTests/MathTests/CPUMatrixTests.cpp, 32
Tests/Speech/QuickE2E/cntk.config, 32
Common/Include/File.h, 31
contrib/Python/cntk/examples/LSTM/seqcla.py, 31
Tests/UnitTests/MathTests/MatrixQuantizerTests.cpp, 31
DataReader/HTKMLFReader/rollingwindowsource.h, 31
MachineLearning/CNTK/DecoderNode.h, 31
Source/Readers/SparsePCReader/SparsePCReader.cpp, 31
Source/Readers/NDRMReader/NDRMReader.cpp, 31
Source/Readers/ReaderLib/SequenceRandomizer.h, 31
Examples/Image/MNIST/Config/Macros.ndl, 31
Source/Math/MathCUDA.vcxproj.filters, 31
Tests/EndToEndTests/Examples/Image/MNIST/02_Convolution/run-test, 31
Scripts/install/linux/install-cntk.sh, 31
DataReader/HTKMLFReader/DataReader.cpp, 30
DataReader/Kaldi2Reader/utterancesourcemulti.h, 30
MachineLearning/CNTKSGDLib/MultiNetworksEvaluator.h, 30
bindings/python/examples/NumpyInterop/FeedForwardNet.py, 30
BrainScript/BrainScriptEvaluator.h, 30
Source/EvalDll/EvalReader.h, 30
DataReader/Kaldi2Reader/basetypes.h, 30
Makefile.cpu, 30
DataReader/LUSequenceReader/LUSequenceParser.h, 30
Math/CNTKMathTest/MatrixQuantizerTests.cpp, 30
Source/ComputationNetworkLib/TrainingNodes.cpp, 30
MachineLearning/CNTKSGDLib/CNTKSGDLib.vcxproj.filters, 30
Source/ComputationNetworkLib/SwapOutAction.h, 30
Source/Common/Include/Platform.h, 30
Tutorials/CNTK_203_Reinforcement_Learning_Basics.ipynb, 30
Tutorials/CNTK_204_Sequence_To_Sequence.ipynb, 30
bindings/python/cntk/utils/tests/utils_test.py, 30
Source/Readers/CNTKTextFormatReader/Descriptors.h, 30
Source/Readers/BinaryReader/BinaryReader.cpp, 29
Source/Readers/LUSequenceReader/LUSequenceReader.h, 29
bindings/python/cntk/models.py, 29
Source/CNTKv2LibraryDll/DistributedCommunicator.cpp, 29
Math/CNTKMathTest/MatrixUnitTests.cpp, 29
Source/Readers/CNTKBinaryReader/BinaryDataChunk.h, 29
contrib/Python/cntk/ops/variables_and_parameters.py, 29
Examples/Text/CharacterLM/char-rnn.py, 29
contrib/Python/cntk/utils/_fetch_ops.py, 29
Common/Include/DataWriter.h, 29
bindings/python/cntk/ops/sequence/__init__.py, 29
contrib/PythonV2/cntk/ops/__init__.py, 29
Source/SequenceTrainingLib/SequenceTrainingLib.vcxproj, 29
Tests/UnitTests/ReaderTests/CNTKTextFormatReaderTests.cpp, 29
DataReader/KaldiReader/HTKMLFWriter.cpp, 29
contrib/Python/cntk/ops/linear.py, 29
Math/Math/MatrixQuantizerGPU.h, 28
bindings/python/cntk/ops/tests/ops_test_utils.py, 28
Source/Common/Include/Eval.h, 28
Examples/Evaluation/CPPEvalClient/CPPEvalClient.cpp, 28
Source/Readers/SparsePCReader/SparsePCReader.h, 28
DataReader/SparsePCReader/SparsePCReader.h, 28
